timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,label,subject_id
0,0.031410334099819096,-0.9130653592861839,10.019313773479126,-7.450977403488549,-2.123572956877041,13.64625052801407,29.953500178262097,-12.712990969310278,38.55135270477763,5,S01
20,0.2889826410092456,-0.8305022207707831,10.085608524544837,8.698079929965736,15.705996961082526,14.515993458657169,29.545778535466766,-14.002876525794132,40.18975887281492,5,S01
40,0.3939499897003411,-0.6632141878117308,10.288288203413021,16.39699002552655,32.24043372096445,13.160543916340202,29.01288105329314,-11.324894948103495,40.22849828227993,5,S01
60,0.6726869582194095,-0.444881846980373,10.485278692535575,27.745363440326454,44.425647213603554,2.7720710951652268,32.33205932201243,-15.004033331603933,39.3109421609414,5,S01
80,0.6370534068102207,-0.1781323689865621,10.70574227435772,24.13282913322507,50.70597204490357,1.775339397890317,31.53930161957149,-12.014255183077807,41.825912844783836,5,S01
100,0.9023121147409384,-0.2315382804373271,10.970266101883794,32.482671906371806,54.01705999803043,-2.5111525618579935,32.49031656686964,-12.715555274691532,40.78435235859372,5,S01
120,0.8640148286888919,-0.10727786976246377,10.941217745412306,29.318765384856565,58.320886779569136,-0.4234261716782791,29.772905625199826,-15.305882891283527,41.065351325143865,5,S01
140,0.8873280621430982,0.09851522514935715,11.278882823149031,23.7622194374469,53.32080581038434,-13.276775922573817,33.77889940155478,-13.777266300658162,40.31082032300639,5,S01
160,0.5171082114655576,0.014022123196643144,11.054798838104883,24.48160448323824,50.01074856991999,-11.478391620802256,31.19797506678444,-13.470530484028925,41.247511866142844,5,S01
180,0.6436823963640262,0.01792843987707514,11.492140446706562,15.238791473802376,33.78651546543563,-10.738072294039453,32.15293608846886,-13.480515751121231,40.186764956307236,5,S01
200,0.4589312813927019,0.0383466965721891,11.399663656665364,9.71663261171813,28.7468847264965,-10.203300892274662,32.85246258383759,-14.030845651702403,41.51661555638542,5,S01
220,0.44562420153136373,-0.08143511760613048,11.17519689996078,3.601767233375578,15.884298972658868,-17.399044911042253,32.53510506881628,-16.390863570626745,37.70257331557923,5,S01
240,0.36177426133173274,-0.4251000642018708,11.075471145453218,7.989134685457967,12.45254510377465,-14.142010153058004,32.35848588647349,-13.749889355286271,37.92778537489912,5,S01
260,0.4181264384474074,-0.40883443155709653,11.050488730403236,-0.31844784214254584,5.455762167076169,-12.648103202128716,32.72943974742627,-14.897135772829373,37.306206061792345,5,S01
280,0.04391444840431396,-0.8355047994523308,10.647683516084273,-0.5904095844916069,5.476605793619787,-19.24293850625017,32.559930383921824,-17.230684112264584,35.561720303921,5,S01
300,0.10418191748078819,-0.9408511190684765,10.778133890009231,-6.321751310931228,-1.2324638477979506,-15.656423623623995,32.665957378076286,-16.790301961225744,34.16848860419064,5,S01
