timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,label,subject_id
0,0.09820161265692928,-0.06678994653822813,10.150787099204813,-3.4054665856687154,-0.9338064416173365,1.1042183508326304,29.47286704450702,-16.442306348236002,37.731987502459035,0,S01
20,0.10925034001507222,-0.07047667159653731,10.144193630680277,-4.1162863709799495,-0.7557285203847104,0.29599389393596637,29.761061785830776,-16.954865624311303,36.94611426237645,0,S01
40,0.10535389219776205,-0.06409707406071292,10.14209884588778,-4.114831524659504,-1.1257665069544212,1.0429974557755655,29.298265942450236,-17.038091665348684,37.75248649137425,0,S01
60,0.09779130997699403,-0.06891286241461902,10.145982442669345,-4.7983736210522325,-0.8682348367921218,0.651162204036171,29.59859877066451,-16.707554892101147,37.709783473115834,0,S01
80,0.1066617335538348,-0.05194467295691672,10.143339953702526,-3.9341057649836535,-0.7365662155228991,0.4304165117878871,29.63266760669651,-16.07541599546093,38.1252369386511,0,S01
100,0.0997428925978139,-0.06928163153181387,10.148706672514507,-3.7581857654444977,-0.9336572374776904,0.4230271255228452,28.546001625816242,-15.588088203406766,37.75280604306659,0,S01
120,0.1014536519040423,-0.055335328769179085,10.148086861571167,-4.340084330137891,-1.1832551227208221,0.15799393439237192,29.243465991381505,-16.63854498575364,37.75277488022934,0,S01
140,0.0975426683989325,-0.05575464555722846,10.14996807539563,-4.64452103115524,-1.2515026553269162,0.7345323711265177,29.5496692969586,-16.38361576895681,37.85437926462784,0,S01
160,0.10256675846862062,-0.05987467508322521,10.138844776454015,-4.17440516947194,-1.3246170180051058,0.3904639028392417,29.006547354508477,-16.50909718515741,37.769542409645354,0,S01
180,0.09831766687935735,-0.06149800368143159,10.14469056334769,-3.6970712557453256,-1.7039589944416729,0.7613480995560253,29.245767032510066,-16.870276280797405,37.931070853528134,0,S01
200,0.10310309849882496,-0.056387392186863415,10.142621395767325,-3.917505986319176,-1.0391324258366894,0.8647564943167707,29.606638556967706,-16.47239746075845,37.596360953216255,0,S01
220,0.0959661539845738,-0.059785175977129144,10.144364834943106,-3.815005089148005,-0.5940811164137304,0.6930761602226996,29.801883168346933,-16.513084994026855,37.47632055017174,0,S01
240,0.11230383955616055,-0.06737551956666693,10.145804784839278,-4.185186846234852,-1.0652804422633386,0.475467433031743,28.691673814535488,-16.635737502690688,38.12133544101424,0,S01
260,0.0961043671639465,-0.05182517280312979,10.13884205519375,-3.776377463093775,-1.0804214420777085,0.7180988400714005,29.285368205337388,-15.724638530390909,37.658754841003855,0,S01
280,0.09990335538678162,-0.04772664528230369,10.15064897087984,-4.460028454193577,-1.303409217174607,0.45209248133759855,29.499683299712768,-16.389126831481327,38.307173742616285,0,S01
300,0.09883527982619619,-0.06689517970655924,10.137024924962507,-4.148634291877636,-1.2416619982491832,0.20711742503139208,29.62869375786758,-16.084753390939312,38.19565173657672,0,S01
320,0.10794692030467762,-0.0508085818615826,10.148024710828325,-4.136235211371809,-0.980451663870621,0.2468632716645932,28.851744796623194,-17.044865560983204,38.16415997724458,0,S01
340,0.10555214594867356,-0.05036396855674412,10.148167847850319,-4.097585710585866,-0.7715232765824468,0.39475911347295944,29.018339481101677,-16.494515498805693,38.241292684799895,0,S01
360,0.10275742627081949,-0.056950425934599445,10.13963506969253,-4.337087435077173,-1.7018565405574448,-0.2565625027469923,29.086538697109976,-16.536299395309193,37.270494018732535,0,S01
380,0.10297018139078547,-0.047364813163748506,10.139371654630043,-4.051823580539106,-1.5375744215752796,0.2619774321289263,29.30047225924252,-16.87152969170856,37.76024268998045,0,S01
400,0.09042932660763749,-0.05773853483420392,10.143386226737269,-3.9268168303355484,-1.4854415007995243,0.1851596052218611,29.017522798860856,-16.804212565443407,38.20273685615798,0,S01
420,0.10382883922052771,-0.05442408582401479,10.152883771354732,-4.173960129743728,-0.9401072684503657,0.6914331628610565,29.61753281256683,-16.273368099614842,38.684384238721854,0,S01
440,0.10329901885927358,-0.05629595911159093,10.148118334136072,-4.761774598329515,-1.6350469021172396,0.5778706749560975,28.750686922909026,-16.354718979201518,37.84587484980385,0,S01
460,0.09735656447898974,-0.0497858166144482,10.149395552145785,-4.344094746483999,-1.1776601785119742,0.3749229312372801,28.729583746408153,-15.90007162781943,38.1465986199597,0,S01
480,0.10563367215835553,-0.058166513980545495,10.137965423822765,-3.8946099618101244,-0.9115353166062459,0.09951889103890754,29.195590801426356,-16.37339201858117,37.885663533627046,0,S01
500,0.09779948710773166,-0.05227798171395702,10.138898043529839,-4.376526779655204,-1.2965572291939012,0.8212695196211102,29.209258174083974,-16.585319898466302,37.94681022752429,0,S01
520,0.10601840467094523,-0.05853261374719842,10.144238543266882,-3.9455600832177566,-0.8954893609806007,0.6312706953057804,29.041828742127464,-16.179962922379865,37.81964654429639,0,S01
540,0.09720803213468597,-0.06188632829748931,10.144136930386505,-4.62319540872909,-0.5593841173935187,0.5512475481074196,29.81151433195562,-16.703253795114215,37.38854899133064,0,S01
560,0.09840723658504139,-0.05303257876958823,10.149964559074437,-4.399359601471378,-1.3817431391644583,0.8988051269564735,30.220822769611658,-16.8104431007415,37.103292051843546,0,S01
